path,line,pattern,category,snippet
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,20,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img10_ann1040"", ""image_id"": 10, ""box_id"": ""ann1040"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1075.0, 468.0, 605.0, 404.0], ""crop_path"": ""crops/val/defect_flashover/val_img10_ann1040.jpg"", ""image_path"": ""130012h.JPG"""
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,21,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img10_ann1041"", ""image_id"": 10, ""box_id"": ""ann1041"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1093.0, 1059.0, 580.0, 305.0], ""crop_path"": ""crops/val/defect_flashover/val_img10_ann1041.jpg"", ""image_path"": ""130012h.JPG"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,21,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img10_ann1041"", ""image_id"": 10, ""box_id"": ""ann1041"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1093.0, 1059.0, 580.0, 305.0], ""crop_path"": ""crops/val/defect_flashover/val_img10_ann1041.jpg"", ""image_path"": ""130012h.JPG"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,21,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img10_ann1041"", ""image_id"": 10, ""box_id"": ""ann1041"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1093.0, 1059.0, 580.0, 305.0], ""crop_path"": ""crops/val/defect_flashover/val_img10_ann1041.jpg"", ""image_path"": ""130012h.JPG"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,22,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img10_ann1042"", ""image_id"": 10, ""box_id"": ""ann1042"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1094.0, 809.0, 563.0, 305.0], ""crop_path"": ""crops/val/insulator_ok/val_img10_ann1042.jpg"", ""image_path"": ""130012h.JPG"", ""s"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,22,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img10_ann1042"", ""image_id"": 10, ""box_id"": ""ann1042"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1094.0, 809.0, 563.0, 305.0], ""crop_path"": ""crops/val/insulator_ok/val_img10_ann1042.jpg"", ""image_path"": ""130012h.JPG"", ""s"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,22,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img10_ann1042"", ""image_id"": 10, ""box_id"": ""ann1042"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1094.0, 809.0, 563.0, 305.0], ""crop_path"": ""crops/val/insulator_ok/val_img10_ann1042.jpg"", ""image_path"": ""130012h.JPG"", ""s"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,23,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img10_ann1043"", ""image_id"": 10, ""box_id"": ""ann1043"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1063.0, 1561.0, 563.0, 305.0], ""crop_path"": ""crops/val/insulator_ok/val_img10_ann1043.jpg"", ""image_path"": ""130012h.JPG"", """
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,23,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img10_ann1043"", ""image_id"": 10, ""box_id"": ""ann1043"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1063.0, 1561.0, 563.0, 305.0], ""crop_path"": ""crops/val/insulator_ok/val_img10_ann1043.jpg"", ""image_path"": ""130012h.JPG"", """
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,23,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img10_ann1043"", ""image_id"": 10, ""box_id"": ""ann1043"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1063.0, 1561.0, 563.0, 305.0], ""crop_path"": ""crops/val/insulator_ok/val_img10_ann1043.jpg"", ""image_path"": ""130012h.JPG"", """
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,24,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img10_ann1044"", ""image_id"": 10, ""box_id"": ""ann1044"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1076.0, 1812.0, 543.0, 188.0], ""crop_path"": ""crops/val/insulator_ok/val_img10_ann1044.jpg"", ""image_path"": ""130012h.JPG"", """
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,24,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img10_ann1044"", ""image_id"": 10, ""box_id"": ""ann1044"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1076.0, 1812.0, 543.0, 188.0], ""crop_path"": ""crops/val/insulator_ok/val_img10_ann1044.jpg"", ""image_path"": ""130012h.JPG"", """
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,24,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img10_ann1044"", ""image_id"": 10, ""box_id"": ""ann1044"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1076.0, 1812.0, 543.0, 188.0], ""crop_path"": ""crops/val/insulator_ok/val_img10_ann1044.jpg"", ""image_path"": ""130012h.JPG"", """
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,25,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1045"", ""image_id"": 17, ""box_id"": ""ann1045"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1914.0, 601.0, 396.0, 216.0], ""crop_path"": ""crops/val/insulator_ok/val_img17_ann1045.jpg"", ""image_path"": ""130045h.jpg"", ""s"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,25,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1045"", ""image_id"": 17, ""box_id"": ""ann1045"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1914.0, 601.0, 396.0, 216.0], ""crop_path"": ""crops/val/insulator_ok/val_img17_ann1045.jpg"", ""image_path"": ""130045h.jpg"", ""s"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,25,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1045"", ""image_id"": 17, ""box_id"": ""ann1045"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1914.0, 601.0, 396.0, 216.0], ""crop_path"": ""crops/val/insulator_ok/val_img17_ann1045.jpg"", ""image_path"": ""130045h.jpg"", ""s"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,26,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1046"", ""image_id"": 17, ""box_id"": ""ann1046"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [2015.0, 2283.0, 352.0, 190.0], ""crop_path"": ""crops/val/insulator_ok/val_img17_ann1046.jpg"", ""image_path"": ""130045h.jpg"", """
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,26,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1046"", ""image_id"": 17, ""box_id"": ""ann1046"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [2015.0, 2283.0, 352.0, 190.0], ""crop_path"": ""crops/val/insulator_ok/val_img17_ann1046.jpg"", ""image_path"": ""130045h.jpg"", """
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,26,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1046"", ""image_id"": 17, ""box_id"": ""ann1046"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [2015.0, 2283.0, 352.0, 190.0], ""crop_path"": ""crops/val/insulator_ok/val_img17_ann1046.jpg"", ""image_path"": ""130045h.jpg"", """
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,27,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1047"", ""image_id"": 17, ""box_id"": ""ann1047"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [2007.0, 2145.0, 353.0, 194.0], ""crop_path"": ""crops/val/insulator_ok/val_img17_ann1047.jpg"", ""image_path"": ""130045h.jpg"", """
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,27,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1047"", ""image_id"": 17, ""box_id"": ""ann1047"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [2007.0, 2145.0, 353.0, 194.0], ""crop_path"": ""crops/val/insulator_ok/val_img17_ann1047.jpg"", ""image_path"": ""130045h.jpg"", """
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,27,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1047"", ""image_id"": 17, ""box_id"": ""ann1047"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [2007.0, 2145.0, 353.0, 194.0], ""crop_path"": ""crops/val/insulator_ok/val_img17_ann1047.jpg"", ""image_path"": ""130045h.jpg"", """
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,28,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1048"", ""image_id"": 17, ""box_id"": ""ann1048"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1990.0, 1983.0, 364.0, 215.0], ""crop_path"": ""crops/val/insulator_ok/val_img17_ann1048.jpg"", ""image_path"": ""130045h.jpg"", """
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,28,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1048"", ""image_id"": 17, ""box_id"": ""ann1048"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1990.0, 1983.0, 364.0, 215.0], ""crop_path"": ""crops/val/insulator_ok/val_img17_ann1048.jpg"", ""image_path"": ""130045h.jpg"", """
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,28,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1048"", ""image_id"": 17, ""box_id"": ""ann1048"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1990.0, 1983.0, 364.0, 215.0], ""crop_path"": ""crops/val/insulator_ok/val_img17_ann1048.jpg"", ""image_path"": ""130045h.jpg"", """
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,29,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1049"", ""image_id"": 17, ""box_id"": ""ann1049"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [2030.0, 2537.0, 348.0, 209.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1049.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,29,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1049"", ""image_id"": 17, ""box_id"": ""ann1049"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [2030.0, 2537.0, 348.0, 209.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1049.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,29,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1049"", ""image_id"": 17, ""box_id"": ""ann1049"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [2030.0, 2537.0, 348.0, 209.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1049.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,30,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1050"", ""image_id"": 17, ""box_id"": ""ann1050"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1979.0, 1723.0, 364.0, 187.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1050.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,30,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1050"", ""image_id"": 17, ""box_id"": ""ann1050"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1979.0, 1723.0, 364.0, 187.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1050.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,30,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1050"", ""image_id"": 17, ""box_id"": ""ann1050"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1979.0, 1723.0, 364.0, 187.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1050.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,31,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1051"", ""image_id"": 17, ""box_id"": ""ann1051"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1991.0, 1835.0, 359.0, 212.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1051.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,31,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1051"", ""image_id"": 17, ""box_id"": ""ann1051"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1991.0, 1835.0, 359.0, 212.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1051.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,31,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1051"", ""image_id"": 17, ""box_id"": ""ann1051"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1991.0, 1835.0, 359.0, 212.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1051.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,32,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1052"", ""image_id"": 17, ""box_id"": ""ann1052"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1973.0, 1561.0, 371.0, 206.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1052.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,32,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1052"", ""image_id"": 17, ""box_id"": ""ann1052"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1973.0, 1561.0, 371.0, 206.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1052.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,32,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1052"", ""image_id"": 17, ""box_id"": ""ann1052"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1973.0, 1561.0, 371.0, 206.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1052.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,33,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1053"", ""image_id"": 17, ""box_id"": ""ann1053"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1963.0, 1389.0, 371.0, 215.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1053.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,33,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1053"", ""image_id"": 17, ""box_id"": ""ann1053"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1963.0, 1389.0, 371.0, 215.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1053.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,33,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1053"", ""image_id"": 17, ""box_id"": ""ann1053"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1963.0, 1389.0, 371.0, 215.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1053.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,34,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1054"", ""image_id"": 17, ""box_id"": ""ann1054"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1946.0, 1082.0, 377.0, 224.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1054.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,34,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1054"", ""image_id"": 17, ""box_id"": ""ann1054"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1946.0, 1082.0, 377.0, 224.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1054.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,34,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1054"", ""image_id"": 17, ""box_id"": ""ann1054"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1946.0, 1082.0, 377.0, 224.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1054.jpg"", ""image_path"": ""130045h.jpg"
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,35,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1055"", ""image_id"": 17, ""box_id"": ""ann1055"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1926.0, 757.0, 394.0, 224.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1055.jpg"", ""image_path"": ""130045h.jpg"""
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,35,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1055"", ""image_id"": 17, ""box_id"": ""ann1055"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1926.0, 757.0, 394.0, 224.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1055.jpg"", ""image_path"": ""130045h.jpg"""
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,35,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1055"", ""image_id"": 17, ""box_id"": ""ann1055"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1926.0, 757.0, 394.0, 224.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1055.jpg"", ""image_path"": ""130045h.jpg"""
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,36,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1056"", ""image_id"": 17, ""box_id"": ""ann1056"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [2020.0, 201.0, 291.0, 284.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1056.jpg"", ""image_path"": ""130045h.jpg"""
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,36,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1056"", ""image_id"": 17, ""box_id"": ""ann1056"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [2020.0, 201.0, 291.0, 284.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1056.jpg"", ""image_path"": ""130045h.jpg"""
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,36,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1056"", ""image_id"": 17, ""box_id"": ""ann1056"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [2020.0, 201.0, 291.0, 284.0], ""crop_path"": ""crops/val/defect_flashover/val_img17_ann1056.jpg"", ""image_path"": ""130045h.jpg"""
outputs\_external_runs\stage3_qwen25vl_lora_sft_repair_clean_corrected\predictions_vlm_labels_v1.jsonl,37,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img17_ann1057"", ""image_id"": 17, ""box_id"": ""ann1057"", ""source"": ""gt"", ""split"": ""val"", ""bbox_xywh"": [1927.0, 957.0, 399.0, 193.0], ""crop_path"": ""crops/val/insulator_ok/val_img17_ann1057.jpg"", ""image_path"": ""130045h.jpg"", ""s"
